CUSTOMER_ID,CUSTOMER_NAME,POSTAL_CODE,STATE,CITY,ADDRESS_LINE1,ADDRESS_LINE2,AGE,EMPLOYMENT_STATUS,SOCIAL_CLASS,RISK_SEGMENTATION,MARITAL_STATUS,POLICY_NUMBER
A00003628,Robert Fasciano,32405,FL,Panama City,1025 West 19th Street,#UNIT 1-C,43,Y,MI,M,Y,PLC00008286
A00006053,Scotty Baumann,36105,AL,Montgomery,240 Lynwood Drive,,49,Y,MI,L,Y,PLC00000692
A00004178,Delia Beach,37214,TN,Nashville,4032 Windwood Lane,,32,Y,MI,M,Y,PLC00002594
A00009091,Franklin Rust,73071,OK,Norman,1304 Northern Hills Road,,47,Y,LI,L,N,PLC00003010
A00009006,Rita Parks,6040,CT,Manchester,95 Briarwood Drive,,61,Y,MI,M,Y,PLC00005722
A00006141,Anton Hodges,5001,VT,Hartford,488 Mill Road,,44,Y,LI,M,Y,PLC00001862
A00004323,Justin Hill,80004,CO,Arvada,8380 West 67th Avenue,,37,Y,LI,M,Y,PLC00008404
A00009027,Suk Lloyd,36117,AL,Montgomery,12371 Atlanta Highway,,43,Y,LI,M,Y,PLC00000799
A00004124,Keith Thomas,21061,MD,Glen Burnie,700 Towering Oak Court,,57,Y,LI,L,Y,PLC00006236
A00003640,Mary Brockway,72703,AR,Fayetteville,302 East Granada Street,,49,Y,LI,L,Y,PLC00006275
A00004784,Eva Hagen,6040,CT,Manchester,396 Hartford Road,B,45,Y,LI,L,Y,PLC00005263
A00006179,Maude Jordan,21401,MD,Annapolis,1983 Reidsville Street,,35,Y,MI,L,Y,PLC00007768
A00007679,Tyler Vasquez,37013,TN,Nashville,5811 Crossings Boulevard,,58,Y,LI,L,N,PLC00004141
A00009416,Christopher Gardner,40228,KY,Louisville,7607 Beulah Church Road,,61,Y,HI,L,N,PLC00002458
A00001753,Mary Miller,5001,VT,Hartford,116 Frost Park,,32,Y,MI,L,N,PLC00002966
A00003650,Shaina Patterson,72703,AR,Fayetteville,4079 North Sunflower Circle,,52,Y,LI,L,Y,PLC00004854
A00004007,Kimberly Richardson,72703,AR,Fayetteville,4 Village Lake Drive,#4,31,Y,MI,M,Y,PLC00000769
A00000058,Fatima Atkinson,85306,AZ,Glendale,15254 North 52nd Avenue,,30,Y,MI,M,N,PLC00005114
A00007848,Ronald Powell,73013,OK,Edmond,16205 Wind Crest Way,,32,Y,MI,L,N,PLC00001640
A00000695,Matthew Giron,32404,FL,Panama City,5620 Lilly Street,,57,Y,LI,L,N,PLC00001279
A00003699,Timothy Buchan,20009,DC,Washington,1734 Corcoran Street Northwest,,50,Y,MI,M,Y,PLC00005509
A00000799,Josh Youree,94538,CA,Fremont,40700 Penn Lane,,55,Y,MI,L,Y,PLC00003662
A00007310,Betty Ellis,99515,AK,Anchorage,1220 Crow Berry Circle,,58,Y,HI,M,N,PLC00004431
A00003256,William Padgett,1863,MA,Chelmsford,3 Dayton Street,,46,N,MI,L,Y,PLC00005638
A00004015,Joan Rodriguez,32405,FL,Panama City,1607 Louisiana Avenue,,42,Y,HI,M,N,PLC00006357
A00008854,Daniella Snyder,1844,MA,Methuen,23 Sable Run Lane,,61,N,MI,M,Y,PLC00002649
A00007839,Ellen Hollander,40258,KY,Louisville,9712 Stream View Trail,,50,Y,LI,L,Y,PLC00005749
A00004675,Trevor Daniels,6042,CT,Manchester,341 Oakland Street,,44,Y,HI,M,Y,PLC00007905
A00006662,Fredrick Hampton,40208,KY,Louisville,2313 South 4th Street,,34,Y,LI,M,Y,PLC00005654
A00004260,Josephine Lopez,72703,AR,Fayetteville,2619 North Quality Lane,#315,32,Y,MI,L,Y,PLC00001702
A00001536,Lillie Jones,32405,FL,Panama City,1518 Jenks Avenue,,51,Y,MI,M,Y,PLC00002853
A00001180,Evelyne Brown,1862,MA,Billerica,37 Parlmont Park,,26,Y,MI,M,N,PLC00007977
A00007960,Maryann Mccarter,33573,FL,Sun City Center,1122 McDaniel Street,,39,N,LI,M,Y,PLC00006213
A00005323,Stephen Mallette,40207,KY,Louisville,188 Saint Matthews Avenue,#1,40,Y,MI,L,N,PLC00007677
A00004852,Robert Coffey,37221,TN,Nashville,8064 Claytie Circle,,34,Y,MI,L,Y,PLC00004101
A00005483,Johnnie Sur,21090,MD,Linthicum Heights,938 Elkridge Landing Road,,47,Y,LI,L,Y,PLC00001915
A00003561,Maria Rahm,80002,CO,Arvada,5378 Allison Street,#102,30,Y,HI,M,Y,PLC00003382
A00000896,Christopher Varga,94605,CA,Oakland,6630 MacArthur Boulevard,#19,31,Y,MI,M,N,PLC00000512
A00006339,Maria Pfaff,80003,CO,Arvada,7090 West 64th Avenue,,49,Y,MI,M,Y,PLC00007177
A00008438,Roosevelt Wiltshire,36116,AL,Montgomery,6013 Cherry Hill Road,,62,Y,HI,L,Y,PLC00004197
A00000847,Pamela Niss,80003,CO,Arvada,8467 Chase Drive,,47,Y,HI,L,Y,PLC00006263
A00001318,Anthony Warthen,37013,TN,Nashville,4607 Artelia Drive,,37,Y,LI,L,Y,PLC00008935
A00001284,Nelson Beck,99507,AK,Anchorage,7541 Florence Circle,,56,Y,MI,L,Y,PLC00003759
A00000826,Mary Greene,85302,AZ,Glendale,6022 West Alice Avenue,#3,64,Y,MI,L,Y,PLC00008740
A00002261,Daniel Witt,80631,CO,Greeley,523 10th Street,,56,Y,LI,L,N,PLC00005315
A00000196,Suzanne Maxwell,80002,CO,Arvada,5712 Saulsbury Street,,61,Y,LI,M,Y,PLC00007946
A00001739,George Rosengren,95642,CA,Jackson,12091 Mierkey Road,,55,Y,LI,M,Y,PLC00009478
A00009855,Enriqueta Smith,32401,FL,Panama City,1021 North Center Avenue,,28,Y,LI,L,N,PLC00002976
A00001446,Donald Eldridge,72703,AR,Fayetteville,3141 North Lancaster Lane,,30,Y,LI,M,Y,PLC00004819
A00004837,Leon Hays,6040,CT,Manchester,22 Star Farms Drive,,63,Y,LI,M,Y,PLC00008307
A00004341,Michael Vigna,36117,AL,Montgomery,8125 Glynnwood Drive,,26,Y,LI,H,Y,PLC00004487
A00003516,Eric Moss,21146,MD,Severna Park,212 Ambleside Drive,,55,Y,MI,L,Y,PLC00000183
A00009406,Michael Irwin,36107,AL,Montgomery,2315 Chestnut Street,,54,Y,MI,L,Y,PLC00008652
A00003909,Jordan Earwood,21401,MD,Annapolis,1713 Arrow Cove Lane,,56,Y,MI,M,Y,PLC00006249
A00001423,Rosetta Harvey,99504,AK,Anchorage,8101 Northwind Avenue,,26,Y,MI,M,N,PLC00009884
A00008829,Michael Baze,5655,VT,Hyde Park,54 Pine Meadow Drive,,25,Y,LI,H,N,PLC00009649
A00009202,Charles Lin,37214,TN,Nashville,2315 Kimberly Drive,,31,Y,LI,M,Y,PLC00005613
A00008958,Chester Fortier,99515,AK,Anchorage,1220 Crow Berry Circle,,32,Y,HI,H,Y,PLC00006989
A00008010,Evan Lowe,94538,CA,Fremont,4511 Sloat Road,,59,Y,LI,M,N,PLC00001755
A00001083,David Brock,36117,AL,Montgomery,882 Plantation Way,,39,Y,LI,L,Y,PLC00003745
A00001332,Boyd Paz,36104,AL,Montgomery,1622 Edgar D Nixon Avenue,,58,Y,MI,M,Y,PLC00003757
A00003164,Kelly Reynolds,36117,AL,Montgomery,7737 Wynlakes Boulevard,,42,Y,MI,M,Y,PLC00009135
A00005609,Alberta Dye,85306,AZ,Glendale,5104 West Tierra Buena Lane,,27,N,LI,L,Y,PLC00001357
A00000008,Suzanne Dockstader,2745,MA,New Bedford,2362 Acushnet Avenue,,28,Y,MI,L,Y,PLC00007592
A00006296,Donald Gravina,20019,DC,Washington,4339 Benning Road Northeast,,26,Y,MI,M,Y,PLC00002057
A00006079,Ivan Barham,6340,CT,Groton,13 Riverview Avenue,,44,Y,MI,L,Y,PLC00001457
A00006311,Maria Blodgett,40245,KY,Louisville,2917 Danzig Place,#102,30,Y,LI,L,N,PLC00005580
A00007260,Carmen Miller,31415,GA,Savannah,302 Tuten Avenue,,61,Y,MI,L,Y,PLC00000954
A00001862,Delores Reeves,21122,MD,Pasadena,202 Winston Road,,53,N,LI,M,Y,PLC00004322
A00005201,Yolanda Alo,36111,AL,Montgomery,1430 East Audubon Road,,41,Y,LI,H,N,PLC00009430
A00003450,John Pinheiro,94534,CA,Fairfield,3388 Thomasson Lane,,42,Y,MI,M,N,PLC00002502
A00003112,Richard Hanson,5408,VT,Burlington,58 North Cove Road,,45,Y,MI,M,N,PLC00009192
A00001173,Christine Reichert,80005,CO,Arvada,7187 Holland Court,,56,Y,HI,L,Y,PLC00009976
A00008471,Margaret Dixon,85340,AZ,Litchfield Park,13426 West Rovey Avenue,,56,Y,LI,L,Y,PLC00007782
A00007797,Timothy Lichty,80003,CO,Arvada,6710 Quay Street,,28,Y,LI,L,Y,PLC00008052
A00007721,Doris Macon,32408,FL,Panama City,6818 North Lagoon Drive,,57,Y,HI,M,Y,PLC00000336
A00009248,Karen Knights,36109,AL,Montgomery,642 Sagamore Drive,,54,Y,MI,L,Y,PLC00008852
A00004924,Amy Jenkins,95409,CA,Santa Rosa,5792 Owl Hill Avenue,,54,Y,HI,H,Y,PLC00000143
A00004192,Lorilee Fields,80004,CO,Arvada,7650 West 68th Avenue,#315,56,Y,HI,M,N,PLC00003764
A00006682,Andre Whitman,6040,CT,Manchester,207 High Street,,30,N,HI,L,Y,PLC00007396
A00004635,Keith Labbie,21401,MD,Annapolis,1709 Vineyard Trail,,26,Y,MI,H,Y,PLC00008765
A00008937,James Frazier,6042,CT,Manchester,20 Dearborn Drive,,42,Y,LI,H,Y,PLC00005945
A00006197,Vicki Peiper,72703,AR,Fayetteville,2505 North Hampton Court,,56,Y,MI,M,Y,PLC00004714
A00003419,Cynthia Crew,72701,AR,Fayetteville,1233 Paradise Lane,,45,Y,MI,H,Y,PLC00004922
A00008391,Charles Sullivan,37209,TN,Nashville,5403 Illinois Avenue,,35,Y,LI,L,Y,PLC00008877
A00002629,Jonathan Minnich,21076,MD,Hanover,33 Chesapeake Mobile Court,,33,Y,MI,L,Y,PLC00002173
A00009347,Betty Pfundt,6042,CT,Manchester,243 New State Road,A-D,40,Y,HI,M,Y,PLC00007189
A00007268,Neil Powell,21144,MD,Severn,1809 Cedar Drive,,34,Y,MI,H,N,PLC00009648
A00004096,Mary Duncan,94601,CA,Oakland,5397 Wentworth Avenue,,29,Y,MI,L,Y,PLC00000999
A00001452,Lisette Watts,32408,FL,Panama City Beach,5420 Sunset Avenue,,60,Y,LI,H,Y,PLC00001672
A00001177,Donna Kaeo,21035,MD,Davidsonville,645 Governor Bridge Road,,56,Y,MI,M,Y,PLC00006880
A00005940,Anthony Shin,21144,MD,Severn,8112 Equestrian Drive,,60,Y,MI,L,Y,PLC00008312
A00008975,Joshua Brown,32404,FL,Panama City,4035 East 8th Street,,50,Y,MI,L,Y,PLC00002233
A00009893,Suzy Douglas,73132,OK,Oklahoma City,6401 Green Meadow Lane,,62,Y,MI,M,Y,PLC00009468
A00004983,Cheri Amini,72703,AR,Fayetteville,2643 North Sierra Avenue,,25,Y,MI,M,Y,PLC00002682
A00006888,Ricky Green,36104,AL,Montgomery,1622 Edgar D Nixon Avenue,,46,N,MI,L,Y,PLC00007867
A00007397,Simon Bier,6042,CT,Manchester,25 Cliffside Drive,D,42,Y,HI,H,N,PLC00004157
A00006798,Tatum Zinn,31404,GA,Savannah,2139 Glynnwood Drive,,55,Y,MI,L,N,PLC00006113
A00005563,Charles Johnson,73117,OK,Oklahoma City,1124 Frederick Douglass Avenue,,59,Y,HI,M,Y,PLC00006371
A00008204,Alice Davis,31406,GA,Savannah,227 West Montgomery Cross Road,#736,53,Y,LI,L,Y,PLC00003813
A00009435,Lori Cochran,6042,CT,Manchester,126 Marjorie Lane,C,36,N,HI,M,Y,PLC00008964
A00008441,Raul Wilson,32404,FL,Panama City,231 South Kimbrel Avenue,,32,Y,HI,L,Y,PLC00004913
A00009934,Kevin Constanza,2346,MA,Middleborough,222 Plymouth Street,A,50,Y,LI,H,Y,PLC00002644
A00000601,Thomas Mellinger,73119,OK,Oklahoma City,2505 Southwest 43rd Street,,64,Y,MI,M,Y,PLC00006402
A00003358,Georgette Hamilton,40291,KY,Louisville,6002 Jo Danielle Place,D,60,Y,MI,H,Y,PLC00009643
A00006445,Kelly Scruggs,99504,AK,Anchorage,534 Turpin Street,#APT 000001,39,Y,HI,H,Y,PLC00005439
A00000491,Bobbie Coviello,31404,GA,Thunderbolt,2817 3rd Street,,58,Y,MI,L,Y,PLC00001975
A00006058,Edmond Luna,40219,KY,Louisville,3402 Prestwood Drive,#5,42,Y,HI,L,Y,PLC00009622
A00008252,Tony Beausoleil,85308,AZ,Glendale,6234 West Behrend Drive,#1134,45,Y,HI,H,Y,PLC00000149
A00001557,James Harpe,80004,CO,Arvada,7095 Gladiola Street,,44,Y,LI,L,Y,PLC00004771
A00002690,Gregory Guertin,85310,AZ,Glendale,7404 West Crest Lane,,47,N,LI,M,Y,PLC00008884
A00007592,Donald Mudd,36117,AL,Montgomery,9436 Briarlea Court,,47,Y,LI,L,Y,PLC00003446
A00005126,Lawrence Hill,32444,FL,Lynn Haven,1514 Wyoming Avenue,,41,Y,MI,L,Y,PLC00000976
A00006169,Sandra Cornelius,32401,FL,Panama City,1429 Harrison Avenue,,61,Y,MI,M,Y,PLC00002868
A00007800,Brenda Camacho,36106,AL,Montgomery,2013 Talbot Terrace,,36,Y,HI,M,N,PLC00006832
A00006256,Joel Currie,99504,AK,Anchorage,8101 Northwind Avenue,,51,Y,LI,L,N,PLC00005696
A00006392,Sonya Jackson,85301,AZ,Glendale,5039 North 57th Avenue,#118,59,Y,MI,M,N,PLC00009812
A00009566,Harry Jahnke,80004,CO,Arvada,10340 West 62nd Place,,44,Y,MI,L,Y,PLC00001897
A00007485,Lisa Reed,5489,VT,Underhill,2 Green Street,,37,Y,LI,M,N,PLC00006403
A00006302,Joe Brady,40204,KY,Louisville,70 Valley Road,#2,32,Y,HI,L,Y,PLC00001684
A00001394,Frederick Penatac,20019,DC,Washington,5619 Clay Place Northeast,,51,Y,MI,H,Y,PLC00004881
A00005285,Sharon Vallejos,37216,TN,Nashville,2317 Fernwood Drive,,29,Y,MI,M,Y,PLC00008263
A00008871,Willie Amaro,21122,MD,Pasadena,8188 Poinsett Terrace,,38,Y,MI,M,N,PLC00001798
A00000889,Connie Bays,72701,AR,Fayetteville,9 South Pinyon Point,,46,Y,MI,M,Y,PLC00005302
A00003594,Jeffrey Brown,6042,CT,Manchester,36 Grove Street,F,48,Y,LI,L,Y,PLC00008351
A00005100,Betty Martin,73121,OK,Oklahoma City,1908 Peachtree Avenue,,47,Y,MI,M,N,PLC00007370
A00006268,Darlene Gonzalez,6040,CT,Manchester,52 Oleary Drive,,58,Y,LI,M,Y,PLC00000853
A00007673,Austin Osborne,31411,GA,Savannah,1 Dunsmuir Lane,,36,Y,HI,L,N,PLC00005286
A00009214,Karla Waters,93546,CA,Mammoth Lakes,201 Juniper Springs Drive,#311,45,N,HI,L,Y,PLC00001325
A00004608,Raymond Paradis,40242,KY,Louisville,9805 Meadow Vale Drive,,43,Y,LI,L,N,PLC00010000
A00006562,Gary Winn,31405,GA,Savannah,733 East DeRenne Avenue,,48,N,HI,M,Y,PLC00005782
A00007824,Jessica Kusel,32405,FL,Panama City,714 Venetian Way,,29,Y,LI,H,Y,PLC00005026
A00009783,Dustin Goin,31404,GA,Savannah,1405 East 55th Street,,28,Y,LI,L,Y,PLC00005588
A00004186,Michael Kramer,85304,AZ,Glendale,5119 West Columbine Drive,,32,Y,MI,M,Y,PLC00006776
A00008938,Tameka Carter,20016,DC,Washington,2811 Battery Place Northwest,,59,Y,LI,L,Y,PLC00003046
A00003768,Christia Sales,36109,AL,Montgomery,1217 Cottondale Road,,35,Y,HI,M,Y,PLC00000152
A00000627,Josephine Merritt,37206,TN,Nashville,1408 Holly Street,,52,N,MI,M,Y,PLC00003269
A00001912,Travis Blue,99669,AK,Soldotna,264 Crest Drive,,35,Y,HI,M,Y,PLC00008004
A00006234,Christopher Bravo,94501,CA,Alameda,565 Amber Isle,,54,Y,LI,L,Y,PLC00000597
A00007658,Patricia Poncedeleon,80004,CO,Arvada,6049 Quail Street,,45,Y,MI,L,Y,PLC00008210
A00008680,Josephine Gable,6040,CT,Manchester,21 Carver Lane,C,57,Y,MI,M,N,PLC00000342
A00003428,Christopher Dunn,5201,VT,Woodford,404 Dewey Street,,25,Y,MI,L,Y,PLC00003627
A00002638,Lena Guttmann,95501,CA,Eureka,954 Dowler Drive,,41,Y,HI,L,Y,PLC00007461
A00000351,Kyle Murphy,80002,CO,Arvada,5644 Kipling Parkway,#108,51,N,LI,M,N,PLC00002552
A00007177,David Newton,5489,VT,Underhill,2 Green Street,,29,Y,LI,L,N,PLC00006975
A00008380,Eugene Bone,80004,CO,Arvada,12245 West 71st Place,,58,Y,MI,L,N,PLC00008683
A00008907,Leigh Moore,99503,AK,Anchorage,1353 West 27th Avenue,#APT 000004,52,Y,MI,M,N,PLC00009386
A00003502,Melissa Grace,5701,VT,Rutland,5 Meadow Lane,,61,Y,MI,L,Y,PLC00005460
A00001842,Hubert Wilson,99516,AK,Anchorage,4800 Huffman Road,,46,Y,HI,L,N,PLC00006221
A00007682,Tim Dagostino,94541,CA,Hayward,22538 6th Street,,38,Y,LI,H,N,PLC00002566
A00009891,Lola Jones,72701,AR,Fayetteville,4600 East Huntsville Road,,46,Y,HI,L,Y,PLC00008809
A00005794,Mae Hughes,94578,CA,San Leandro,1521 159th Avenue,,27,Y,HI,L,Y,PLC00008581
A00008683,Derrick Boettcher,40059,KY,Prospect,9306 Norton Commons Boulevard,#102,58,Y,MI,M,Y,PLC00004734
A00007182,Diana Austin,94541,CA,Hayward,22825 Paseo Place,,49,Y,MI,M,Y,PLC00003665
A00005765,Jerry Moss,72703,AR,Fayetteville,2311 West Lawson Street,,46,Y,MI,H,Y,PLC00009683
A00009750,Dorothy Owen,5873,VT,Danville,178 Old Homestead Road,,43,Y,MI,H,N,PLC00004267
A00000587,Mark Bautista,73159,OK,Oklahoma City,2835 Southwest 78th Street,,28,Y,MI,M,N,PLC00001336
A00005769,Elizabeth Stack,32401,FL,Panama City,1429 Harrison Avenue,,52,Y,HI,M,N,PLC00007422
A00005937,Melissa Roberson,99577,AK,Anchorage,19803 North Mitkof Loop,,40,Y,HI,M,Y,PLC00004943
A00009931,Linda Burkart,37214,TN,Nashville,846 Allen Road,,62,Y,MI,L,Y,PLC00003919
A00000048,Dorothy Fundora,21061,MD,Glen Burnie,308 Woodleaf Court,,58,Y,MI,H,Y,PLC00002387
A00001542,Sara Cinotti,36117,AL,Montgomery,1850 Berryhill Place,,51,N,LI,M,N,PLC00006351
A00000411,Steve Chaput,99504,AK,Anchorage,5927 Camrose Drive,,27,Y,HI,L,Y,PLC00006755
A00005797,Diane Smith,36116,AL,Montgomery,7701 Taylor Oaks Circle,,49,Y,MI,H,N,PLC00003460
A00002556,Raymond Moore,85305,AZ,Glendale,6928 North 87th Lane,,50,Y,HI,L,Y,PLC00005809
A00002048,Ralph Dawkins,2343,MA,Holbrook,11 Water Street,,32,Y,MI,M,Y,PLC00000096
A00002382,Katie Wentz,37221,TN,Nashville,404 Ramble Wood Circle,,47,Y,HI,L,N,PLC00003672
A00007115,Danny Miceli,37211,TN,Nashville,416 McIver Street,,51,Y,MI,H,N,PLC00005180
A00005795,James Santos,85303,AZ,Glendale,7407 North 75th Drive,,61,Y,MI,L,Y,PLC00008429
A00008037,Harold Gardner,72703,AR,Fayetteville,3782 North Front Street,#2,42,Y,MI,H,Y,PLC00004888
A00002684,Ralph Faust,21122,MD,Pasadena,202 Winston Road,,46,Y,MI,H,N,PLC00002360
A00005256,Dana Butera,73069,OK,Norman,416 South University Boulevard,,25,Y,HI,L,N,PLC00006001
A00004633,Mary Shelton,85305,AZ,Glendale,8404 West Myrtle Avenue,,62,N,LI,L,N,PLC00000334
A00001117,Francis Evans,37013,TN,Nashville,512 Danley Court,,47,Y,LI,M,N,PLC00007218
A00007137,Joni Jones,5488,VT,,9 Brooklyn Street,,36,Y,HI,M,N,PLC00004543
A00003021,Patrick Manning,20012,DC,Washington,6419 8th Street Northwest,,44,Y,HI,M,Y,PLC00000845
A00009841,Jennifer Lewis,73162,OK,Oklahoma City,12013 Blue Moon Avenue,,64,N,HI,H,Y,PLC00006118
A00005364,Joseph Rosenow,40272,KY,Louisville,10911 Torrington Road,,56,Y,LI,L,Y,PLC00002452
A00008217,Jason Martinez,72730,AR,Farmington,190 Countryside Drive,,31,Y,MI,L,N,PLC00009830
A00008707,Beverly Sylvester,80002,CO,Arvada,8391 West 52nd Avenue,,31,Y,MI,L,N,PLC00005745
A00005349,Melvin Seaborn,36105,AL,Montgomery,3522 Whiting Avenue,,51,Y,LI,M,N,PLC00001811
A00002600,Justin Britt,40291,KY,Louisville,10222 Pine Glen Circle,,36,Y,MI,L,Y,PLC00007986
A00008156,Mike Jackson,31411,GA,Savannah,4 Marsh Haven Lane,,52,Y,LI,M,Y,PLC00006961
A00001707,Debra Zeigler,99516,AK,Anchorage,11901 Northern Raven Drive,,37,Y,HI,M,Y,PLC00006648
A00007561,Johnathan Morey,40213,KY,Louisville,1026 Orchard Avenue,,53,Y,MI,M,N,PLC00009787
A00007929,Jerry Anklam,20011,DC,Washington,1328 Tuckerman Street Northwest,,61,Y,HI,M,Y,PLC00007734
A00007616,Erin Kelly,72701,AR,Fayetteville,2426 East Onyx Trail,#6,39,Y,LI,H,N,PLC00006761
A00000097,Victor Joseph,99611,AK,Kenai,36528 Short Circle,,37,Y,HI,M,Y,PLC00001678
A00008473,Juan Knowlton,72701,AR,Fayetteville,663 Chesapeake Way,#1,45,Y,MI,L,Y,PLC00008635
A00008982,Kenneth Le,36116,AL,Montgomery,2306 Edinburgh Drive,,47,Y,MI,L,Y,PLC00003571
A00000446,Thomas Kirby,80003,CO,Arvada,7645 Marshall Street,,42,Y,MI,H,Y,PLC00005332
A00001591,Giuseppe Cantave,73132,OK,Oklahoma City,6401 Green Meadow Lane,,41,N,MI,M,Y,PLC00002124
A00005447,Robert Gaeta,94538,CA,Fremont,4016 Doane Street,,54,Y,MI,L,N,PLC00009093
A00006071,Rupert Miles,32405,FL,Panama City,1518 Jenks Avenue,,40,Y,HI,L,Y,PLC00008356
A00009725,William Jennings,80002,CO,Arvada,5614 Kipling Parkway,#404,56,Y,LI,M,Y,PLC00001030
A00006067,Lawrence Clemens,72701,AR,Fayetteville,1233 Paradise Lane,,51,Y,HI,H,Y,PLC00006636
A00000606,Tamara Morris,5401,VT,Burlington,109 Summit Street,,53,Y,LI,L,Y,PLC00004715
A00007266,James Clayton,80011,CO,Aurora,15509 East 7th Circle,,41,Y,MI,M,Y,PLC00000088
A00004277,Martha Thomas,99501,AK,Anchorage,645 G Street,#STE 000101,47,Y,MI,L,Y,PLC00008839
A00002651,Melissa Krumwiede,85340,AZ,Litchfield Park,13426 West Rovey Avenue,,42,Y,LI,H,Y,PLC00000302
A00006144,Ana Garcia,21054,MD,Gambrills,2109 Puddingtons Patent Way,,44,Y,MI,L,Y,PLC00005140
A00004814,Margaret Woodall,21403,MD,Annapolis,1250 Pram Place,,28,Y,LI,L,Y,PLC00001138
A00006699,Theresa Wise,20019,DC,Washington,832 51st Street Northeast,,52,Y,LI,L,Y,PLC00005489
A00001432,John Gordo,37072,TN,Goodlettsville,208 Solitude Circle,,59,Y,MI,L,Y,PLC00009939
A00004343,Leonard Williams,36106,AL,Montgomery,2044 Bullard Street,,40,Y,MI,L,N,PLC00003033
A00007048,John Neagle,36116,AL,Montgomery,2306 Edinburgh Drive,,37,Y,MI,M,N,PLC00007775
A00002586,Ma Hughes,73008,OK,Bethany,6821 Northwest 25th Street,,40,Y,LI,H,Y,PLC00008536
A00003471,Dawn Olenius,6040,CT,Manchester,4 Orchard Street,,52,Y,LI,M,N,PLC00004385
A00004558,William Slosek,31405,GA,Savannah,5108 Franklin Street,,36,Y,LI,L,Y,PLC00004288
A00009594,Catherine Vincent,99501,AK,Anchorage,903 East 20th Avenue,,34,N,HI,M,Y,PLC00009469
A00003962,David Harris,72730,AR,Farmington,196 Ruth Street,,49,Y,HI,M,N,PLC00004477
A00004390,Lillie Folsom,94705,CA,Berkeley,2703 Woolsey Street,#R 1,63,Y,HI,M,N,PLC00002524
A00002654,Judy Hilliard,32444,FL,Lynn Haven,1602 East 14th Court,,57,Y,MI,M,Y,PLC00005010
A00000610,Richard Arredondo,80033,CO,Wheat Ridge,10277 West 52nd Place,#211,35,Y,MI,H,Y,PLC00009401
A00006372,Russell Burtt,21114,MD,Crofton,2201 Fendall Court,,55,Y,HI,H,Y,PLC00008440
A00008050,Richard Wheeless,37209,TN,Nashville,6578 Marauder Drive,,53,Y,MI,M,Y,PLC00000751
A00000355,Anna Sherman,92868,CA,Orange,3827 West Chapman Avenue,,55,N,LI,L,Y,PLC00005847
A00001376,Vera Chase,1001,MA,Agawam,74 Springfield Street,B,45,Y,MI,M,Y,PLC00000132
A00005844,Jeanette Garcia,36109,AL,Montgomery,642 Sagamore Drive,,47,Y,MI,L,N,PLC00003122
A00004622,Thomas Flores,21090,MD,Linthicum Heights,324 Tulip Oak Court,,52,Y,LI,L,Y,PLC00007305
A00003098,Dennis Wilson,2184,MA,Braintree,66 Bradford Road,,44,Y,HI,M,N,PLC00008550
A00007754,Mary Bailey,72701,AR,Fayetteville,562 South Pierremont Drive,,43,Y,LI,M,Y,PLC00001694
A00007738,Billie Richer,95688,CA,Vacaville,406 Ashwood Court,,47,Y,LI,L,Y,PLC00008043
A00007074,John Reed,20017,DC,Washington,1317 Allison Street Northeast,,50,Y,HI,M,Y,PLC00000471
A00000252,Letha Beck,73115,OK,Del City,2417 Becker Place,,49,Y,HI,M,Y,PLC00007258
A00007105,Jessie Lemus,32466,FL,Youngstown,10638 Happyville Road,,30,Y,HI,H,N,PLC00006234
A00000713,Jean Grant,32404,FL,Panama City,7431 Gilbert Road,,61,Y,HI,L,Y,PLC00003677
A00005592,Corey Elick,85355,AZ,Waddell,10304 North 179th Drive,,44,Y,MI,L,Y,PLC00009210
A00002833,Mario Burkett,21146,MD,Severna Park,212 Ambleside Drive,,47,Y,LI,L,Y,PLC00000399
A00000570,Brandy Woods,20017,DC,Washington,1317 Allison Street Northeast,,61,Y,MI,M,Y,PLC00002317
A00006383,Tracy Studeny,2790,MA,Westport,123 Blossom Road,,26,Y,HI,L,Y,PLC00006430
A00001393,Camille Gonzales,6040,CT,Manchester,425 Middle Turnpike East,,35,Y,MI,L,Y,PLC00002251
A00001221,Edward Reyes,85303,AZ,Glendale,7113 North 69th Avenue,,46,N,MI,M,Y,PLC00009153
A00005992,Marlene Tiller,20011,DC,Washington,4709 Blagden Terrace Northwest,,62,N,HI,M,N,PLC00008022
A00000483,Lynn Doughty,31401,GA,Savannah,714 East 33rd Street,,57,Y,MI,H,N,PLC00001288
A00001913,Juanita Lyles,85306,AZ,Glendale,5837 West Evans Drive,,41,Y,HI,M,Y,PLC00004685
A00005699,Dennis Johns,95648,CA,Lincoln,1397 Tallac Lane,,31,Y,MI,M,Y,PLC00004332
A00000781,Barbara Combass,2169,MA,Quincy,15 Taft Street,,28,Y,HI,M,Y,PLC00002935
A00008289,Denis Collins,21401,MD,Annapolis,225 Claude Street,,25,Y,HI,M,Y,PLC00001468
A00003058,Virgina Quiroz,21226,MD,,7529 Perryman Court,,56,Y,MI,L,Y,PLC00008363
A00005821,Bonnie Sage,72703,AR,Fayetteville,1422 North Dawn Drive,,42,Y,HI,M,Y,PLC00003750
A00006458,Jessica Hutter,72704,AR,Fayetteville,1649 Timberridge Court,,43,Y,MI,L,Y,PLC00005155
